ticker,name,forecast_date,pred_day,pred_close,last_close,upside_pct
ABT,Abbott Laboratories,2026-07-21,20,123.1492,90.53,36.03
ABT,Abbott Laboratories,2026-07-22,21,123.0091,90.53,35.88
ABBV,AbbVie Inc,2026-06-24,1,227.9007,234.76,-2.92
ABBV,AbbVie Inc,2026-06-25,2,222.9982,234.76,-5.01
ABBV,AbbVie Inc,2026-06-26,3,220.0323,234.76,-6.27
ABBV,AbbVie Inc,2026-06-29,4,217.6195,234.76,-7.3
ABBV,AbbVie Inc,2026-06-30,5,216.1084,234.76,-7.94
ABBV,AbbVie Inc,2026-07-01,6,214.9297,234.76,-8.45
ABBV,AbbVie Inc,2026-07-02,7,212.6935,234.76,-9.4
ABBV,AbbVie Inc,2026-07-03,8,211.3719,234.76,-9.96
ABBV,AbbVie Inc,2026-07-06,9,210.8481,234.76,-10.19
ABBV,AbbVie Inc,2026-07-07,10,210.4708,234.76,-10.35
ABBV,AbbVie Inc,2026-07-08,11,209.7691,234.76,-10.65
ABBV,AbbVie Inc,2026-07-09,12,207.9377,234.76,-11.43
ABBV,AbbVie Inc,2026-07-10,13,207.3398,234.76,-11.68
ABBV,AbbVie Inc,2026-07-13,14,206.271,234.76,-12.14
ABBV,AbbVie Inc,2026-07-14,15,205.0429,234.76,-12.66
ABBV,AbbVie Inc,2026-07-15,16,204.7732,234.76,-12.77
ABBV,AbbVie Inc,2026-07-16,17,204.2356,234.76,-13.0
ABBV,AbbVie Inc,2026-07-17,18,203.3694,234.76,-13.37
ABBV,AbbVie Inc,2026-07-20,19,202.0089,234.76,-13.95
ABBV,AbbVie Inc,2026-07-21,20,201.4057,234.76,-14.21
ABBV,AbbVie Inc,2026-07-22,21,201.259,234.76,-14.27
ANF,Abercrombie & Fitch,2026-06-24,1,86.4966,84.22,2.7
ANF,Abercrombie & Fitch,2026-06-25,2,86.469,84.22,2.67
ANF,Abercrombie & Fitch,2026-06-26,3,86.2125,84.22,2.37
ANF,Abercrombie & Fitch,2026-06-29,4,87.1419,84.22,3.47
ANF,Abercrombie & Fitch,2026-06-30,5,87.1914,84.22,3.53
ANF,Abercrombie & Fitch,2026-07-01,6,87.8512,84.22,4.31
ANF,Abercrombie & Fitch,2026-07-02,7,87.6889,84.22,4.12
ANF,Abercrombie & Fitch,2026-07-03,8,87.6635,84.22,4.09
ANF,Abercrombie & Fitch,2026-07-06,9,88.3807,84.22,4.94
ANF,Abercrombie & Fitch,2026-07-07,10,88.6884,84.22,5.31
ANF,Abercrombie & Fitch,2026-07-08,11,88.8405,84.22,5.49
ANF,Abercrombie & Fitch,2026-07-09,12,89.4838,84.22,6.25
ANF,Abercrombie & Fitch,2026-07-10,13,88.8475,84.22,5.49
ANF,Abercrombie & Fitch,2026-07-13,14,88.8327,84.22,5.48
ANF,Abercrombie & Fitch,2026-07-14,15,89.1687,84.22,5.88
ANF,Abercrombie & Fitch,2026-07-15,16,89.4778,84.22,6.24
ANF,Abercrombie & Fitch,2026-07-16,17,89.7997,84.22,6.63
ANF,Abercrombie & Fitch,2026-07-17,18,90.1241,84.22,7.01
ANF,Abercrombie & Fitch,2026-07-20,19,90.4983,84.22,7.45
ANF,Abercrombie & Fitch,2026-07-21,20,90.6298,84.22,7.61
ANF,Abercrombie & Fitch,2026-07-22,21,90.7679,84.22,7.77
ACN,Accenture PLC,2026-06-24,1,194.9822,127.01,53.52
ACN,Accenture PLC,2026-06-25,2,232.9734,127.01,83.43
ACN,Accenture PLC,2026-06-26,3,246.0264,127.01,93.71
ACN,Accenture PLC,2026-06-29,4,260.3326,127.01,104.97
ACN,Accenture PLC,2026-06-30,5,265.6557,127.01,109.16
ACN,Accenture PLC,2026-07-01,6,269.1255,127.01,111.89
ACN,Accenture PLC,2026-07-02,7,271.2195,127.01,113.54
ACN,Accenture PLC,2026-07-03,8,273.3704,127.01,115.24
ACN,Accenture PLC,2026-07-06,9,275.4226,127.01,116.85
ACN,Accenture PLC,2026-07-07,10,276.3672,127.01,117.59
ACN,Accenture PLC,2026-07-08,11,277.01,127.01,118.1
ACN,Accenture PLC,2026-07-09,12,277.1087,127.01,118.18
ACN,Accenture PLC,2026-07-10,13,278.5969,127.01,119.35
ACN,Accenture PLC,2026-07-13,14,281.6792,127.01,121.78
ACN,Accenture PLC,2026-07-14,15,280.3769,127.01,120.75
ACN,Accenture PLC,2026-07-15,16,279.6407,127.01,120.17
ACN,Accenture PLC,2026-07-16,17,279.1473,127.01,119.78
ACN,Accenture PLC,2026-07-17,18,279.3486,127.01,119.94
ACN,Accenture PLC,2026-07-20,19,279.4598,127.01,120.03
ACN,Accenture PLC,2026-07-21,20,279.2919,127.01,119.9
ACN,Accenture PLC,2026-07-22,21,279.1866,127.01,119.81
AGRO,Adecoagro SA,2026-06-24,1,9.2108,9.37,-1.7
AGRO,Adecoagro SA,2026-06-25,2,9.198,9.37,-1.84
AGRO,Adecoagro SA,2026-06-26,3,9.059,9.37,-3.32
AGRO,Adecoagro SA,2026-06-29,4,8.9044,9.37,-4.97
AGRO,Adecoagro SA,2026-06-30,5,8.8773,9.37,-5.26
AGRO,Adecoagro SA,2026-07-01,6,8.8455,9.37,-5.6
AGRO,Adecoagro SA,2026-07-02,7,8.7755,9.37,-6.35
AGRO,Adecoagro SA,2026-07-03,8,8.7338,9.37,-6.79
AGRO,Adecoagro SA,2026-07-06,9,8.73,9.37,-6.83
AGRO,Adecoagro SA,2026-07-07,10,8.6905,9.37,-7.25
AGRO,Adecoagro SA,2026-07-08,11,8.699,9.37,-7.16
AGRO,Adecoagro SA,2026-07-09,12,8.6658,9.37,-7.52
AGRO,Adecoagro SA,2026-07-10,13,8.5985,9.37,-8.23
AGRO,Adecoagro SA,2026-07-13,14,8.6413,9.37,-7.78
AGRO,Adecoagro SA,2026-07-14,15,8.6247,9.37,-7.95
AGRO,Adecoagro SA,2026-07-15,16,8.6018,9.37,-8.2
AGRO,Adecoagro SA,2026-07-16,17,8.5076,9.37,-9.2
AGRO,Adecoagro SA,2026-07-17,18,8.4832,9.37,-9.46
AGRO,Adecoagro SA,2026-07-20,19,8.4664,9.37,-9.64
AGRO,Adecoagro SA,2026-07-21,20,8.4541,9.37,-9.78
AGRO,Adecoagro SA,2026-07-22,21,8.4612,9.37,-9.7
ADDYY,Adidas AG,2026-06-24,1,99.4849,97.39,2.15
ADDYY,Adidas AG,2026-06-25,2,100.576,97.39,3.27
ADDYY,Adidas AG,2026-06-26,3,100.7675,97.39,3.47
ADDYY,Adidas AG,2026-06-29,4,100.8758,97.39,3.58
ADDYY,Adidas AG,2026-06-30,5,100.8789,97.39,3.58
ADDYY,Adidas AG,2026-07-01,6,102.043,97.39,4.78
ADDYY,Adidas AG,2026-07-02,7,101.5702,97.39,4.29
ADDYY,Adidas AG,2026-07-03,8,102.351,97.39,5.09
ADDYY,Adidas AG,2026-07-06,9,102.402,97.39,5.15
ADDYY,Adidas AG,2026-07-07,10,102.6166,97.39,5.37
ADDYY,Adidas AG,2026-07-08,11,102.9435,97.39,5.7
ADDYY,Adidas AG,2026-07-09,12,102.936,97.39,5.69
ADDYY,Adidas AG,2026-07-10,13,103.1838,97.39,5.95
ADDYY,Adidas AG,2026-07-13,14,103.7783,97.39,6.56
ADDYY,Adidas AG,2026-07-14,15,104.1095,97.39,6.9
ADDYY,Adidas AG,2026-07-15,16,104.1179,97.39,6.91
ADDYY,Adidas AG,2026-07-16,17,104.9305,97.39,7.74
ADDYY,Adidas AG,2026-07-17,18,104.9926,97.39,7.81
ADDYY,Adidas AG,2026-07-20,19,104.8147,97.39,7.62
ADDYY,Adidas AG,2026-07-21,20,105.1996,97.39,8.02
ADDYY,Adidas AG,2026-07-22,21,105.1832,97.39,8.0
ADBE,Adobe Inc,2026-06-24,1,248.2428,197.43,25.74
ADBE,Adobe Inc,2026-06-25,2,275.284,197.43,39.43
ADBE,Adobe Inc,2026-06-26,3,309.3159,197.43,56.67
ADBE,Adobe Inc,2026-06-29,4,332.1801,197.43,68.25
ADBE,Adobe Inc,2026-06-30,5,344.9755,197.43,74.73
ADBE,Adobe Inc,2026-07-01,6,348.1715,197.43,76.35
ADBE,Adobe Inc,2026-07-02,7,354.5805,197.43,79.6
ADBE,Adobe Inc,2026-07-03,8,360.437,197.43,82.56
ADBE,Adobe Inc,2026-07-06,9,375.8363,197.43,90.36
ADBE,Adobe Inc,2026-07-07,10,381.8535,197.43,93.41
ADBE,Adobe Inc,2026-07-08,11,387.7633,197.43,96.41
ADBE,Adobe Inc,2026-07-09,12,387.1764,197.43,96.11
ADBE,Adobe Inc,2026-07-10,13,393.9834,197.43,99.56
ADBE,Adobe Inc,2026-07-13,14,400.8139,197.43,103.02
ADBE,Adobe Inc,2026-07-14,15,404.8041,197.43,105.04
ADBE,Adobe Inc,2026-07-15,16,408.5548,197.43,106.94
ADBE,Adobe Inc,2026-07-16,17,412.1744,197.43,108.77
ADBE,Adobe Inc,2026-07-17,18,413.3365,197.43,109.36
ADBE,Adobe Inc,2026-07-20,19,412.9641,197.43,109.17
ADBE,Adobe Inc,2026-07-21,20,416.1026,197.43,110.76
ADBE,Adobe Inc,2026-07-22,21,417.4762,197.43,111.46
AAP,Advance Auto Parts,2026-06-24,1,55.005,54.81,0.36
AAP,Advance Auto Parts,2026-06-25,2,54.39,54.81,-0.77
AAP,Advance Auto Parts,2026-06-26,3,53.9622,54.81,-1.55
AAP,Advance Auto Parts,2026-06-29,4,53.1017,54.81,-3.12
AAP,Advance Auto Parts,2026-06-30,5,53.2512,54.81,-2.84
AAP,Advance Auto Parts,2026-07-01,6,53.1597,54.81,-3.01
AAP,Advance Auto Parts,2026-07-02,7,52.9645,54.81,-3.37
AAP,Advance Auto Parts,2026-07-03,8,53.0743,54.81,-3.17
AAP,Advance Auto Parts,2026-07-06,9,53.7567,54.81,-1.92
AAP,Advance Auto Parts,2026-07-07,10,54.539,54.81,-0.49
AAP,Advance Auto Parts,2026-07-08,11,54.3625,54.81,-0.82
AAP,Advance Auto Parts,2026-07-09,12,54.0128,54.81,-1.45
AAP,Advance Auto Parts,2026-07-10,13,53.765,54.81,-1.91
AAP,Advance Auto Parts,2026-07-13,14,53.7424,54.81,-1.95
AAP,Advance Auto Parts,2026-07-14,15,53.7242,54.81,-1.98
AAP,Advance Auto Parts,2026-07-15,16,53.6913,54.81,-2.04
AAP,Advance Auto Parts,2026-07-16,17,53.1758,54.81,-2.98
AAP,Advance Auto Parts,2026-07-17,18,53.2188,54.81,-2.9
AAP,Advance Auto Parts,2026-07-20,19,53.1084,54.81,-3.1
AAP,Advance Auto Parts,2026-07-21,20,53.417,54.81,-2.54
AAP,Advance Auto Parts,2026-07-22,21,53.6357,54.81,-2.14
AMD,Advanced Micro Devices,2026-06-24,1,181.5305,519.85,-65.08
AMD,Advanced Micro Devices,2026-06-25,2,145.8128,519.85,-71.95
AMD,Advanced Micro Devices,2026-06-26,3,149.4245,519.85,-71.26
AMD,Advanced Micro Devices,2026-06-29,4,157.7931,519.85,-69.65
AMD,Advanced Micro Devices,2026-06-30,5,156.3565,519.85,-69.92
AMD,Advanced Micro Devices,2026-07-01,6,157.3097,519.85,-69.74
AMD,Advanced Micro Devices,2026-07-02,7,159.0631,519.85,-69.4
AMD,Advanced Micro Devices,2026-07-03,8,156.97,519.85,-69.8
AMD,Advanced Micro Devices,2026-07-06,9,156.6936,519.85,-69.86
AMD,Advanced Micro Devices,2026-07-07,10,157.5566,519.85,-69.69
AMD,Advanced Micro Devices,2026-07-08,11,157.2398,519.85,-69.75
AMD,Advanced Micro Devices,2026-07-09,12,154.9235,519.85,-70.2
AMD,Advanced Micro Devices,2026-07-10,13,154.7095,519.85,-70.24
AMD,Advanced Micro Devices,2026-07-13,14,153.6947,519.85,-70.43
AMD,Advanced Micro Devices,2026-07-14,15,152.1508,519.85,-70.73
AMD,Advanced Micro Devices,2026-07-15,16,152.8067,519.85,-70.61
AMD,Advanced Micro Devices,2026-07-16,17,153.5937,519.85,-70.45
AMD,Advanced Micro Devices,2026-07-17,18,153.7024,519.85,-70.43
AMD,Advanced Micro Devices,2026-07-20,19,151.5174,519.85,-70.85
AMD,Advanced Micro Devices,2026-07-21,20,150.3451,519.85,-71.08
AMD,Advanced Micro Devices,2026-07-22,21,151.6932,519.85,-70.82
AEG,Aegon Ltd,2026-06-24,1,7.8999,8.55,-7.6
AEG,Aegon Ltd,2026-06-25,2,7.4138,8.55,-13.29
AEG,Aegon Ltd,2026-06-26,3,7.2232,8.55,-15.52
AEG,Aegon Ltd,2026-06-29,4,7.0982,8.55,-16.98
AEG,Aegon Ltd,2026-06-30,5,7.0748,8.55,-17.25
AEG,Aegon Ltd,2026-07-01,6,7.0432,8.55,-17.62
AEG,Aegon Ltd,2026-07-02,7,7.0414,8.55,-17.64
AEG,Aegon Ltd,2026-07-03,8,7.0268,8.55,-17.82
AEG,Aegon Ltd,2026-07-06,9,7.0201,8.55,-17.89
AEG,Aegon Ltd,2026-07-07,10,6.9957,8.55,-18.18
AEG,Aegon Ltd,2026-07-08,11,6.9879,8.55,-18.27
AEG,Aegon Ltd,2026-07-09,12,6.9513,8.55,-18.7
AEG,Aegon Ltd,2026-07-10,13,6.9527,8.55,-18.68
AEG,Aegon Ltd,2026-07-13,14,6.8756,8.55,-19.58
AEG,Aegon Ltd,2026-07-14,15,6.8366,8.55,-20.04
AEG,Aegon Ltd,2026-07-15,16,6.7963,8.55,-20.51
AEG,Aegon Ltd,2026-07-16,17,6.747,8.55,-21.09
AEG,Aegon Ltd,2026-07-17,18,6.7252,8.55,-21.34
AEG,Aegon Ltd,2026-07-20,19,6.5403,8.55,-23.5
AEG,Aegon Ltd,2026-07-21,20,6.5428,8.55,-23.48
AEG,Aegon Ltd,2026-07-22,21,6.5133,8.55,-23.82
AEM,Agnico Eagle Mines,2026-06-24,1,155.5811,160.16,-2.86
AEM,Agnico Eagle Mines,2026-06-25,2,152.9613,160.16,-4.49
AEM,Agnico Eagle Mines,2026-06-26,3,150.3264,160.16,-6.14
AEM,Agnico Eagle Mines,2026-06-29,4,147.1314,160.16,-8.13
AEM,Agnico Eagle Mines,2026-06-30,5,145.7615,160.16,-8.99
AEM,Agnico Eagle Mines,2026-07-01,6,143.8775,160.16,-10.17
AEM,Agnico Eagle Mines,2026-07-02,7,140.5045,160.16,-12.27
AEM,Agnico Eagle Mines,2026-07-03,8,139.5369,160.16,-12.88
AEM,Agnico Eagle Mines,2026-07-06,9,138.626,160.16,-13.45
AEM,Agnico Eagle Mines,2026-07-07,10,138.5309,160.16,-13.5
AEM,Agnico Eagle Mines,2026-07-08,11,137.7752,160.16,-13.98
AEM,Agnico Eagle Mines,2026-07-09,12,137.3532,160.16,-14.24
AEM,Agnico Eagle Mines,2026-07-10,13,136.4383,160.16,-14.81
AEM,Agnico Eagle Mines,2026-07-13,14,135.4661,160.16,-15.42
AEM,Agnico Eagle Mines,2026-07-14,15,134.137,160.16,-16.25
AEM,Agnico Eagle Mines,2026-07-15,16,133.6141,160.16,-16.57
AEM,Agnico Eagle Mines,2026-07-16,17,132.8462,160.16,-17.05
AEM,Agnico Eagle Mines,2026-07-17,18,131.7392,160.16,-17.75
AEM,Agnico Eagle Mines,2026-07-20,19,130.9289,160.16,-18.25
AEM,Agnico Eagle Mines,2026-07-21,20,130.5359,160.16,-18.5
AEM,Agnico Eagle Mines,2026-07-22,21,129.0259,160.16,-19.44
BABA,Alibaba Group,2026-06-24,1,105.4907,102.6,2.82
BABA,Alibaba Group,2026-06-25,2,107.7173,102.6,4.99
BABA,Alibaba Group,2026-06-26,3,108.8037,102.6,6.05
BABA,Alibaba Group,2026-06-29,4,110.4052,102.6,7.61
BABA,Alibaba Group,2026-06-30,5,111.2653,102.6,8.45
BABA,Alibaba Group,2026-07-01,6,111.8599,102.6,9.03
BABA,Alibaba Group,2026-07-02,7,113.0134,102.6,10.15
BABA,Alibaba Group,2026-07-03,8,113.251,102.6,10.38
BABA,Alibaba Group,2026-07-06,9,114.7964,102.6,11.89
BABA,Alibaba Group,2026-07-07,10,116.7068,102.6,13.75
BABA,Alibaba Group,2026-07-08,11,116.9645,102.6,14.0
BABA,Alibaba Group,2026-07-09,12,116.4084,102.6,13.46
BABA,Alibaba Group,2026-07-10,13,117.0163,102.6,14.05
BABA,Alibaba Group,2026-07-13,14,118.0305,102.6,15.04
BABA,Alibaba Group,2026-07-14,15,117.7469,102.6,14.76
BABA,Alibaba Group,2026-07-15,16,117.7442,102.6,14.76
BABA,Alibaba Group,2026-07-16,17,117.9549,102.6,14.97
BABA,Alibaba Group,2026-07-17,18,117.4149,102.6,14.44
BABA,Alibaba Group,2026-07-20,19,117.4304,102.6,14.45
BABA,Alibaba Group,2026-07-21,20,117.7211,102.6,14.74
BABA,Alibaba Group,2026-07-22,21,117.7056,102.6,14.72
GOOGL,Alphabet Inc,2026-06-24,1,245.1078,346.13,-29.19
GOOGL,Alphabet Inc,2026-06-25,2,226.9655,346.13,-34.43
GOOGL,Alphabet Inc,2026-06-26,3,216.3564,346.13,-37.49
GOOGL,Alphabet Inc,2026-06-29,4,210.4896,346.13,-39.19
GOOGL,Alphabet Inc,2026-06-30,5,209.933,346.13,-39.35
GOOGL,Alphabet Inc,2026-07-01,6,208.8598,346.13,-39.66
GOOGL,Alphabet Inc,2026-07-02,7,206.4892,346.13,-40.34
GOOGL,Alphabet Inc,2026-07-03,8,206.2049,346.13,-40.43
GOOGL,Alphabet Inc,2026-07-06,9,207.7009,346.13,-39.99
GOOGL,Alphabet Inc,2026-07-07,10,206.2173,346.13,-40.42
GOOGL,Alphabet Inc,2026-07-08,11,203.9736,346.13,-41.07
GOOGL,Alphabet Inc,2026-07-09,12,201.9948,346.13,-41.64
GOOGL,Alphabet Inc,2026-07-10,13,201.4303,346.13,-41.81
GOOGL,Alphabet Inc,2026-07-13,14,200.4639,346.13,-42.08
GOOGL,Alphabet Inc,2026-07-14,15,198.6503,346.13,-42.61
GOOGL,Alphabet Inc,2026-07-15,16,197.6066,346.13,-42.91
GOOGL,Alphabet Inc,2026-07-16,17,196.598,346.13,-43.2
GOOGL,Alphabet Inc,2026-07-17,18,196.741,346.13,-43.16
GOOGL,Alphabet Inc,2026-07-20,19,195.4826,346.13,-43.52
GOOGL,Alphabet Inc,2026-07-21,20,194.0219,346.13,-43.95
GOOGL,Alphabet Inc,2026-07-22,21,193.9187,346.13,-43.98
MO,Altria Group,2026-06-24,1,63.9138,71.61,-10.75
MO,Altria Group,2026-06-25,2,57.375,71.61,-19.88
MO,Altria Group,2026-06-26,3,54.9543,71.61,-23.26
MO,Altria Group,2026-06-29,4,54.9788,71.61,-23.22
MO,Altria Group,2026-06-30,5,55.0495,71.61,-23.13
MO,Altria Group,2026-07-01,6,54.9437,71.61,-23.27
MO,Altria Group,2026-07-02,7,54.9441,71.61,-23.27
MO,Altria Group,2026-07-03,8,54.9624,71.61,-23.25
MO,Altria Group,2026-07-06,9,54.6505,71.61,-23.68
MO,Altria Group,2026-07-07,10,54.6411,71.61,-23.7
MO,Altria Group,2026-07-08,11,54.249,71.61,-24.24
MO,Altria Group,2026-07-09,12,53.9814,71.61,-24.62
MO,Altria Group,2026-07-10,13,53.8954,71.61,-24.74
MO,Altria Group,2026-07-13,14,53.804,71.61,-24.87
MO,Altria Group,2026-07-14,15,53.4751,71.61,-25.32
MO,Altria Group,2026-07-15,16,53.4128,71.61,-25.41
MO,Altria Group,2026-07-16,17,53.064,71.61,-25.9
MO,Altria Group,2026-07-17,18,52.8123,71.61,-26.25
MO,Altria Group,2026-07-20,19,52.4668,71.61,-26.73
MO,Altria Group,2026-07-21,20,52.2238,71.61,-27.07
MO,Altria Group,2026-07-22,21,52.175,71.61,-27.14
AMZN,Amazon.com Inc,2026-06-24,1,231.7882,234.11,-0.99
AMZN,Amazon.com Inc,2026-06-25,2,230.7028,234.11,-1.46
AMZN,Amazon.com Inc,2026-06-26,3,228.3543,234.11,-2.46
AMZN,Amazon.com Inc,2026-06-29,4,226.7166,234.11,-3.16
AMZN,Amazon.com Inc,2026-06-30,5,224.972,234.11,-3.9
AMZN,Amazon.com Inc,2026-07-01,6,222.1382,234.11,-5.11
AMZN,Amazon.com Inc,2026-07-02,7,221.0665,234.11,-5.57
AMZN,Amazon.com Inc,2026-07-03,8,220.0973,234.11,-5.99
AMZN,Amazon.com Inc,2026-07-06,9,220.3156,234.11,-5.89
AMZN,Amazon.com Inc,2026-07-07,10,219.806,234.11,-6.11
AMZN,Amazon.com Inc,2026-07-08,11,219.8997,234.11,-6.07
AMZN,Amazon.com Inc,2026-07-09,12,219.588,234.11,-6.2
AMZN,Amazon.com Inc,2026-07-10,13,218.3503,234.11,-6.73
AMZN,Amazon.com Inc,2026-07-13,14,216.8843,234.11,-7.36
AMZN,Amazon.com Inc,2026-07-14,15,214.8015,234.11,-8.25
AMZN,Amazon.com Inc,2026-07-15,16,213.962,234.11,-8.61
AMZN,Amazon.com Inc,2026-07-16,17,213.8649,234.11,-8.65
AMZN,Amazon.com Inc,2026-07-17,18,214.4413,234.11,-8.4
AMZN,Amazon.com Inc,2026-07-20,19,211.9944,234.11,-9.45
AMZN,Amazon.com Inc,2026-07-21,20,211.7299,234.11,-9.56
AMZN,Amazon.com Inc,2026-07-22,21,210.699,234.11,-10.0
ABEV,Ambev SA,2026-06-24,1,2.5085,3.16,-20.62
ABEV,Ambev SA,2026-06-25,2,2.3466,3.16,-25.74
ABEV,Ambev SA,2026-06-26,3,2.2589,3.16,-28.52
ABEV,Ambev SA,2026-06-29,4,2.303,3.16,-27.12
ABEV,Ambev SA,2026-06-30,5,2.3074,3.16,-26.98
ABEV,Ambev SA,2026-07-01,6,2.3158,3.16,-26.71
ABEV,Ambev SA,2026-07-02,7,2.3127,3.16,-26.81
ABEV,Ambev SA,2026-07-03,8,2.3122,3.16,-26.83
ABEV,Ambev SA,2026-07-06,9,2.3099,3.16,-26.9
ABEV,Ambev SA,2026-07-07,10,2.2989,3.16,-27.25
ABEV,Ambev SA,2026-07-08,11,2.2939,3.16,-27.41
ABEV,Ambev SA,2026-07-09,12,2.2854,3.16,-27.68
ABEV,Ambev SA,2026-07-10,13,2.2824,3.16,-27.77
ABEV,Ambev SA,2026-07-13,14,2.2722,3.16,-28.09
ABEV,Ambev SA,2026-07-14,15,2.2674,3.16,-28.25
ABEV,Ambev SA,2026-07-15,16,2.2603,3.16,-28.47
ABEV,Ambev SA,2026-07-16,17,2.2653,3.16,-28.31
ABEV,Ambev SA,2026-07-17,18,2.2591,3.16,-28.51
ABEV,Ambev SA,2026-07-20,19,2.2425,3.16,-29.04
ABEV,Ambev SA,2026-07-21,20,2.2325,3.16,-29.35
ABEV,Ambev SA,2026-07-22,21,2.2321,3.16,-29.36
AMX,America Movil,2026-06-24,1,19.0578,25.85,-26.28
AMX,America Movil,2026-06-25,2,18.3137,25.85,-29.15
AMX,America Movil,2026-06-26,3,17.7632,25.85,-31.28
AMX,America Movil,2026-06-29,4,18.2596,25.85,-29.36
AMX,America Movil,2026-06-30,5,18.141,25.85,-29.82
AMX,America Movil,2026-07-01,6,18.189,25.85,-29.64
AMX,America Movil,2026-07-02,7,18.1788,25.85,-29.68
AMX,America Movil,2026-07-03,8,18.2194,25.85,-29.52
AMX,America Movil,2026-07-06,9,18.2296,25.85,-29.48
AMX,America Movil,2026-07-07,10,18.147,25.85,-29.8
AMX,America Movil,2026-07-08,11,18.0365,25.85,-30.23
AMX,America Movil,2026-07-09,12,18.0359,25.85,-30.23
AMX,America Movil,2026-07-10,13,17.958,25.85,-30.53
AMX,America Movil,2026-07-13,14,17.9944,25.85,-30.39
AMX,America Movil,2026-07-14,15,17.9064,25.85,-30.73
AMX,America Movil,2026-07-15,16,17.8897,25.85,-30.79
AMX,America Movil,2026-07-16,17,17.9441,25.85,-30.58
AMX,America Movil,2026-07-17,18,17.8304,25.85,-31.02
AMX,America Movil,2026-07-20,19,17.7523,25.85,-31.33
AMX,America Movil,2026-07-21,20,17.6796,25.85,-31.61
AMX,America Movil,2026-07-22,21,17.6016,25.85,-31.91
AAL,American Airlines,2026-06-24,1,15.4265,16.14,-4.42
AAL,American Airlines,2026-06-25,2,14.9252,16.14,-7.53
AAL,American Airlines,2026-06-26,3,14.497,16.14,-10.18
AAL,American Airlines,2026-06-29,4,14.1143,16.14,-12.55
AAL,American Airlines,2026-06-30,5,13.8804,16.14,-14.0
AAL,American Airlines,2026-07-01,6,13.8783,16.14,-14.01
AAL,American Airlines,2026-07-02,7,13.6493,16.14,-15.43
AAL,American Airlines,2026-07-03,8,13.3912,16.14,-17.03
AAL,American Airlines,2026-07-06,9,13.3182,16.14,-17.48
AAL,American Airlines,2026-07-07,10,13.3923,16.14,-17.02
AAL,American Airlines,2026-07-08,11,13.2434,16.14,-17.95
AAL,American Airlines,2026-07-09,12,13.2644,16.14,-17.82
AAL,American Airlines,2026-07-10,13,13.2718,16.14,-17.77
AAL,American Airlines,2026-07-13,14,13.2138,16.14,-18.13
