ticker,name,forecast_date,pred_day,pred_close,last_close,upside_pct
AVGO,Broadcom Inc,2026-04-22,7,365.8127,379.75,-3.67
AVGO,Broadcom Inc,2026-04-23,8,363.3726,379.75,-4.31
AVGO,Broadcom Inc,2026-04-24,9,364.5219,379.75,-4.01
AVGO,Broadcom Inc,2026-04-27,10,367.1146,379.75,-3.33
AVGO,Broadcom Inc,2026-04-28,11,361.8649,379.75,-4.71
AVGO,Broadcom Inc,2026-04-29,12,359.7041,379.75,-5.28
AVGO,Broadcom Inc,2026-04-30,13,358.8928,379.75,-5.49
AVGO,Broadcom Inc,2026-05-01,14,356.7885,379.75,-6.05
AVGO,Broadcom Inc,2026-05-04,15,354.9704,379.75,-6.53
AVGO,Broadcom Inc,2026-05-05,16,348.5025,379.75,-8.23
AVGO,Broadcom Inc,2026-05-06,17,344.9346,379.75,-9.17
AVGO,Broadcom Inc,2026-05-07,18,344.3775,379.75,-9.31
AVGO,Broadcom Inc,2026-05-08,19,342.7062,379.75,-9.75
AVGO,Broadcom Inc,2026-05-11,20,342.6563,379.75,-9.77
AVGO,Broadcom Inc,2026-05-12,21,342.0356,379.75,-9.93
GOOGL,Alphabet Inc,2026-04-14,1,325.496,321.31,1.3
GOOGL,Alphabet Inc,2026-04-15,2,324.4929,321.31,0.99
GOOGL,Alphabet Inc,2026-04-16,3,325.331,321.31,1.25
GOOGL,Alphabet Inc,2026-04-17,4,323.5353,321.31,0.69
GOOGL,Alphabet Inc,2026-04-20,5,323.9146,321.31,0.81
GOOGL,Alphabet Inc,2026-04-21,6,321.9412,321.31,0.2
GOOGL,Alphabet Inc,2026-04-22,7,320.9167,321.31,-0.12
GOOGL,Alphabet Inc,2026-04-23,8,321.5302,321.31,0.07
GOOGL,Alphabet Inc,2026-04-24,9,318.9835,321.31,-0.72
GOOGL,Alphabet Inc,2026-04-27,10,317.7466,321.31,-1.11
GOOGL,Alphabet Inc,2026-04-28,11,314.1555,321.31,-2.23
GOOGL,Alphabet Inc,2026-04-29,12,312.7323,321.31,-2.67
GOOGL,Alphabet Inc,2026-04-30,13,308.6912,321.31,-3.93
GOOGL,Alphabet Inc,2026-05-01,14,306.0478,321.31,-4.75
GOOGL,Alphabet Inc,2026-05-04,15,304.998,321.31,-5.08
GOOGL,Alphabet Inc,2026-05-05,16,302.6081,321.31,-5.82
GOOGL,Alphabet Inc,2026-05-06,17,299.6017,321.31,-6.76
GOOGL,Alphabet Inc,2026-05-07,18,296.5844,321.31,-7.7
GOOGL,Alphabet Inc,2026-05-08,19,293.6962,321.31,-8.59
GOOGL,Alphabet Inc,2026-05-11,20,294.2974,321.31,-8.41
GOOGL,Alphabet Inc,2026-05-12,21,288.6723,321.31,-10.16
MELI,MercadoLibre Inc,2026-04-14,1,1832.4019,1831.9301,0.03
MELI,MercadoLibre Inc,2026-04-15,2,1849.3046,1831.9301,0.95
MELI,MercadoLibre Inc,2026-04-16,3,1863.1329,1831.9301,1.7
MELI,MercadoLibre Inc,2026-04-17,4,1882.4623,1831.9301,2.76
MELI,MercadoLibre Inc,2026-04-20,5,1889.3846,1831.9301,3.14
MELI,MercadoLibre Inc,2026-04-21,6,1898.9299,1831.9301,3.66
MELI,MercadoLibre Inc,2026-04-22,7,1907.0802,1831.9301,4.1
MELI,MercadoLibre Inc,2026-04-23,8,1918.4542,1831.9301,4.72
MELI,MercadoLibre Inc,2026-04-24,9,1917.2627,1831.9301,4.66
MELI,MercadoLibre Inc,2026-04-27,10,1920.4393,1831.9301,4.83
MELI,MercadoLibre Inc,2026-04-28,11,1926.5083,1831.9301,5.16
MELI,MercadoLibre Inc,2026-04-29,12,1935.3091,1831.9301,5.64
MELI,MercadoLibre Inc,2026-04-30,13,1924.8047,1831.9301,5.07
MELI,MercadoLibre Inc,2026-05-01,14,1921.7761,1831.9301,4.9
MELI,MercadoLibre Inc,2026-05-04,15,1933.8186,1831.9301,5.56
MELI,MercadoLibre Inc,2026-05-05,16,1928.4204,1831.9301,5.27
MELI,MercadoLibre Inc,2026-05-06,17,1941.4053,1831.9301,5.98
MELI,MercadoLibre Inc,2026-05-07,18,1956.6599,1831.9301,6.81
MELI,MercadoLibre Inc,2026-05-08,19,1959.7195,1831.9301,6.98
MELI,MercadoLibre Inc,2026-05-11,20,1957.4658,1831.9301,6.85
MELI,MercadoLibre Inc,2026-05-12,21,1956.4762,1831.9301,6.8
MSFT,Microsoft Corp,2026-04-14,1,385.7198,384.37,0.35
MSFT,Microsoft Corp,2026-04-15,2,388.7914,384.37,1.15
MSFT,Microsoft Corp,2026-04-16,3,392.1675,384.37,2.03
MSFT,Microsoft Corp,2026-04-17,4,394.3893,384.37,2.61
MSFT,Microsoft Corp,2026-04-20,5,396.3188,384.37,3.11
MSFT,Microsoft Corp,2026-04-21,6,400.4278,384.37,4.18
MSFT,Microsoft Corp,2026-04-22,7,403.2143,384.37,4.9
MSFT,Microsoft Corp,2026-04-23,8,405.4797,384.37,5.49
MSFT,Microsoft Corp,2026-04-24,9,406.9635,384.37,5.88
MSFT,Microsoft Corp,2026-04-27,10,408.8275,384.37,6.36
MSFT,Microsoft Corp,2026-04-28,11,407.3635,384.37,5.98
MSFT,Microsoft Corp,2026-04-29,12,410.5981,384.37,6.82
MSFT,Microsoft Corp,2026-04-30,13,411.3962,384.37,7.03
MSFT,Microsoft Corp,2026-05-01,14,413.9569,384.37,7.7
MSFT,Microsoft Corp,2026-05-04,15,415.4272,384.37,8.08
MSFT,Microsoft Corp,2026-05-05,16,416.5961,384.37,8.38
MSFT,Microsoft Corp,2026-05-06,17,418.217,384.37,8.81
MSFT,Microsoft Corp,2026-05-07,18,420.4828,384.37,9.4
MSFT,Microsoft Corp,2026-05-08,19,421.5041,384.37,9.66
MSFT,Microsoft Corp,2026-05-11,20,424.472,384.37,10.43
MSFT,Microsoft Corp,2026-05-12,21,424.257,384.37,10.38
NU,Nu Holdings Ltd,2026-04-14,1,14.8543,14.95,-0.64
NU,Nu Holdings Ltd,2026-04-15,2,14.8865,14.95,-0.42
NU,Nu Holdings Ltd,2026-04-16,3,15.0336,14.95,0.56
NU,Nu Holdings Ltd,2026-04-17,4,15.0584,14.95,0.73
NU,Nu Holdings Ltd,2026-04-20,5,15.1356,14.95,1.24
NU,Nu Holdings Ltd,2026-04-21,6,15.1386,14.95,1.26
NU,Nu Holdings Ltd,2026-04-22,7,15.3012,14.95,2.35
NU,Nu Holdings Ltd,2026-04-23,8,15.3679,14.95,2.8
NU,Nu Holdings Ltd,2026-04-24,9,15.4459,14.95,3.32
NU,Nu Holdings Ltd,2026-04-27,10,15.5028,14.95,3.7
NU,Nu Holdings Ltd,2026-04-28,11,15.6878,14.95,4.94
NU,Nu Holdings Ltd,2026-04-29,12,15.9546,14.95,6.72
NU,Nu Holdings Ltd,2026-04-30,13,16.0411,14.95,7.3
NU,Nu Holdings Ltd,2026-05-01,14,16.1138,14.95,7.78
NU,Nu Holdings Ltd,2026-05-04,15,16.1927,14.95,8.31
NU,Nu Holdings Ltd,2026-05-05,16,16.3291,14.95,9.22
NU,Nu Holdings Ltd,2026-05-06,17,16.34,14.95,9.3
NU,Nu Holdings Ltd,2026-05-07,18,16.4593,14.95,10.1
NU,Nu Holdings Ltd,2026-05-08,19,16.5163,14.95,10.48
NU,Nu Holdings Ltd,2026-05-11,20,16.6036,14.95,11.06
NU,Nu Holdings Ltd,2026-05-12,21,16.679,14.95,11.57
NVDA,Nvidia Corp,2026-04-14,1,187.2476,189.31,-1.09
NVDA,Nvidia Corp,2026-04-15,2,187.4394,189.31,-0.99
NVDA,Nvidia Corp,2026-04-16,3,187.885,189.31,-0.75
NVDA,Nvidia Corp,2026-04-17,4,187.6581,189.31,-0.87
NVDA,Nvidia Corp,2026-04-20,5,188.9311,189.31,-0.2
NVDA,Nvidia Corp,2026-04-21,6,188.783,189.31,-0.28
NVDA,Nvidia Corp,2026-04-22,7,188.692,189.31,-0.33
NVDA,Nvidia Corp,2026-04-23,8,188.017,189.31,-0.68
NVDA,Nvidia Corp,2026-04-24,9,188.9395,189.31,-0.2
NVDA,Nvidia Corp,2026-04-27,10,189.2139,189.31,-0.05
NVDA,Nvidia Corp,2026-04-28,11,189.1606,189.31,-0.08
NVDA,Nvidia Corp,2026-04-29,12,188.1982,189.31,-0.59
NVDA,Nvidia Corp,2026-04-30,13,188.5236,189.31,-0.42
NVDA,Nvidia Corp,2026-05-01,14,188.7982,189.31,-0.27
NVDA,Nvidia Corp,2026-05-04,15,189.0952,189.31,-0.11
NVDA,Nvidia Corp,2026-05-05,16,189.3509,189.31,0.02
NVDA,Nvidia Corp,2026-05-06,17,189.7144,189.31,0.21
NVDA,Nvidia Corp,2026-05-07,18,189.8828,189.31,0.3
NVDA,Nvidia Corp,2026-05-08,19,189.367,189.31,0.03
NVDA,Nvidia Corp,2026-05-11,20,190.0478,189.31,0.39
NVDA,Nvidia Corp,2026-05-12,21,188.2052,189.31,-0.58
TSM,Taiwan Semiconductor,2026-04-14,1,357.9759,369.57,-3.14
TSM,Taiwan Semiconductor,2026-04-15,2,356.4668,369.57,-3.55
TSM,Taiwan Semiconductor,2026-04-16,3,349.6774,369.57,-5.38
TSM,Taiwan Semiconductor,2026-04-17,4,345.1617,369.57,-6.6
TSM,Taiwan Semiconductor,2026-04-20,5,344.9585,369.57,-6.66
TSM,Taiwan Semiconductor,2026-04-21,6,341.3357,369.57,-7.64
TSM,Taiwan Semiconductor,2026-04-22,7,338.1816,369.57,-8.49
TSM,Taiwan Semiconductor,2026-04-23,8,334.8451,369.57,-9.4
TSM,Taiwan Semiconductor,2026-04-24,9,332.0414,369.57,-10.15
TSM,Taiwan Semiconductor,2026-04-27,10,329.316,369.57,-10.89
TSM,Taiwan Semiconductor,2026-04-28,11,321.9485,369.57,-12.89
TSM,Taiwan Semiconductor,2026-04-29,12,314.8292,369.57,-14.81
TSM,Taiwan Semiconductor,2026-04-30,13,314.9325,369.57,-14.78
TSM,Taiwan Semiconductor,2026-05-01,14,311.0592,369.57,-15.83
TSM,Taiwan Semiconductor,2026-05-04,15,306.114,369.57,-17.17
TSM,Taiwan Semiconductor,2026-05-05,16,301.8772,369.57,-18.32
TSM,Taiwan Semiconductor,2026-05-06,17,298.8406,369.57,-19.14
TSM,Taiwan Semiconductor,2026-05-07,18,298.5765,369.57,-19.21
TSM,Taiwan Semiconductor,2026-05-08,19,294.3162,369.57,-20.36
TSM,Taiwan Semiconductor,2026-05-11,20,297.9363,369.57,-19.38
TSM,Taiwan Semiconductor,2026-05-12,21,295.9962,369.57,-19.91
VIST,Vista Energy ADS,2026-04-14,1,67.8844,66.92,1.44
VIST,Vista Energy ADS,2026-04-15,2,66.8412,66.92,-0.12
VIST,Vista Energy ADS,2026-04-16,3,65.7478,66.92,-1.75
VIST,Vista Energy ADS,2026-04-17,4,64.1556,66.92,-4.13
VIST,Vista Energy ADS,2026-04-20,5,61.7098,66.92,-7.79
VIST,Vista Energy ADS,2026-04-21,6,59.7592,66.92,-10.7
VIST,Vista Energy ADS,2026-04-22,7,58.7172,66.92,-12.26
VIST,Vista Energy ADS,2026-04-23,8,56.0319,66.92,-16.27
VIST,Vista Energy ADS,2026-04-24,9,54.4475,66.92,-18.64
VIST,Vista Energy ADS,2026-04-27,10,53.827,66.92,-19.57
VIST,Vista Energy ADS,2026-04-28,11,52.275,66.92,-21.88
VIST,Vista Energy ADS,2026-04-29,12,50.6975,66.92,-24.24
VIST,Vista Energy ADS,2026-04-30,13,49.486,66.92,-26.05
VIST,Vista Energy ADS,2026-05-01,14,48.7374,66.92,-27.17
VIST,Vista Energy ADS,2026-05-04,15,48.3139,66.92,-27.8
VIST,Vista Energy ADS,2026-05-05,16,47.6488,66.92,-28.8
VIST,Vista Energy ADS,2026-05-06,17,47.4256,66.92,-29.13
VIST,Vista Energy ADS,2026-05-07,18,47.235,66.92,-29.42
VIST,Vista Energy ADS,2026-05-08,19,47.0716,66.92,-29.66
VIST,Vista Energy ADS,2026-05-11,20,46.9373,66.92,-29.86
VIST,Vista Energy ADS,2026-05-12,21,47.1248,66.92,-29.58
XLE,Energy Select Sector SPDR,2026-04-13,1,55.6047,56.94,-2.35
XLE,Energy Select Sector SPDR,2026-04-14,2,55.0136,56.94,-3.38
XLE,Energy Select Sector SPDR,2026-04-15,3,54.071,56.94,-5.04
XLE,Energy Select Sector SPDR,2026-04-16,4,51.9978,56.94,-8.68
XLE,Energy Select Sector SPDR,2026-04-17,5,51.2608,56.94,-9.97
XLE,Energy Select Sector SPDR,2026-04-20,6,50.3113,56.94,-11.64
XLE,Energy Select Sector SPDR,2026-04-21,7,49.1145,56.94,-13.74
XLE,Energy Select Sector SPDR,2026-04-22,8,47.3121,56.94,-16.91
XLE,Energy Select Sector SPDR,2026-04-23,9,46.8708,56.94,-17.68
XLE,Energy Select Sector SPDR,2026-04-24,10,46.055,56.94,-19.12
XLE,Energy Select Sector SPDR,2026-04-27,11,45.7129,56.94,-19.72
XLE,Energy Select Sector SPDR,2026-04-28,12,45.3887,56.94,-20.29
XLE,Energy Select Sector SPDR,2026-04-29,13,45.3834,56.94,-20.3
XLE,Energy Select Sector SPDR,2026-04-30,14,45.4637,56.94,-20.16
XLE,Energy Select Sector SPDR,2026-05-01,15,45.1562,56.94,-20.7
XLE,Energy Select Sector SPDR,2026-05-04,16,45.1423,56.94,-20.72
XLE,Energy Select Sector SPDR,2026-05-05,17,44.8438,56.94,-21.24
XLE,Energy Select Sector SPDR,2026-05-06,18,44.8279,56.94,-21.27
XLE,Energy Select Sector SPDR,2026-05-07,19,44.7608,56.94,-21.39
XLE,Energy Select Sector SPDR,2026-05-08,20,44.9029,56.94,-21.14
XLE,Energy Select Sector SPDR,2026-05-11,21,44.9039,56.94,-21.14
PAM,Pampa Energia (PAMP ADR),2026-04-14,1,86.5306,86.71,-0.21
PAM,Pampa Energia (PAMP ADR),2026-04-15,2,86.4738,86.71,-0.27
PAM,Pampa Energia (PAMP ADR),2026-04-16,3,86.1681,86.71,-0.62
PAM,Pampa Energia (PAMP ADR),2026-04-17,4,86.3928,86.71,-0.37
PAM,Pampa Energia (PAMP ADR),2026-04-20,5,86.0553,86.71,-0.76
PAM,Pampa Energia (PAMP ADR),2026-04-21,6,86.115,86.71,-0.69
PAM,Pampa Energia (PAMP ADR),2026-04-22,7,86.2121,86.71,-0.57
PAM,Pampa Energia (PAMP ADR),2026-04-23,8,85.955,86.71,-0.87
PAM,Pampa Energia (PAMP ADR),2026-04-24,9,86.114,86.71,-0.69
PAM,Pampa Energia (PAMP ADR),2026-04-27,10,86.2733,86.71,-0.5
PAM,Pampa Energia (PAMP ADR),2026-04-28,11,85.7738,86.71,-1.08
PAM,Pampa Energia (PAMP ADR),2026-04-29,12,85.751,86.71,-1.11
PAM,Pampa Energia (PAMP ADR),2026-04-30,13,85.474,86.71,-1.43
PAM,Pampa Energia (PAMP ADR),2026-05-01,14,85.012,86.71,-1.96
PAM,Pampa Energia (PAMP ADR),2026-05-04,15,84.6384,86.71,-2.39
PAM,Pampa Energia (PAMP ADR),2026-05-05,16,84.1942,86.71,-2.9
PAM,Pampa Energia (PAMP ADR),2026-05-06,17,83.8959,86.71,-3.25
PAM,Pampa Energia (PAMP ADR),2026-05-07,18,84.2294,86.71,-2.86
PAM,Pampa Energia (PAMP ADR),2026-05-08,19,84.1126,86.71,-3.0
PAM,Pampa Energia (PAMP ADR),2026-05-11,20,84.3758,86.71,-2.69
PAM,Pampa Energia (PAMP ADR),2026-05-12,21,84.1952,86.71,-2.9
YPF,YPF SA (YPFD ADR),2026-04-14,1,43.5845,43.51,0.17
YPF,YPF SA (YPFD ADR),2026-04-15,2,43.1134,43.51,-0.91
YPF,YPF SA (YPFD ADR),2026-04-16,3,42.4859,43.51,-2.35
YPF,YPF SA (YPFD ADR),2026-04-17,4,42.0246,43.51,-3.41
YPF,YPF SA (YPFD ADR),2026-04-20,5,41.7823,43.51,-3.97
YPF,YPF SA (YPFD ADR),2026-04-21,6,41.2608,43.51,-5.17
YPF,YPF SA (YPFD ADR),2026-04-22,7,40.9892,43.51,-5.79
YPF,YPF SA (YPFD ADR),2026-04-23,8,40.8502,43.51,-6.11
YPF,YPF SA (YPFD ADR),2026-04-24,9,40.5531,43.51,-6.8
YPF,YPF SA (YPFD ADR),2026-04-27,10,40.2533,43.51,-7.48
YPF,YPF SA (YPFD ADR),2026-04-28,11,39.4695,43.51,-9.29
YPF,YPF SA (YPFD ADR),2026-04-29,12,39.135,43.51,-10.06
YPF,YPF SA (YPFD ADR),2026-04-30,13,39.156,43.51,-10.01
YPF,YPF SA (YPFD ADR),2026-05-01,14,38.9045,43.51,-10.58
YPF,YPF SA (YPFD ADR),2026-05-04,15,38.9699,43.51,-10.43
YPF,YPF SA (YPFD ADR),2026-05-05,16,38.4902,43.51,-11.54
YPF,YPF SA (YPFD ADR),2026-05-06,17,38.0551,43.51,-12.54
YPF,YPF SA (YPFD ADR),2026-05-07,18,37.7818,43.51,-13.17
YPF,YPF SA (YPFD ADR),2026-05-08,19,37.3522,43.51,-14.15
YPF,YPF SA (YPFD ADR),2026-05-11,20,37.0597,43.51,-14.82
YPF,YPF SA (YPFD ADR),2026-05-12,21,36.9071,43.51,-15.18
