ticker,name,model,forecast_date,pred_day,pred_close,pred_low,pred_high,last_close,upside_pct
AVGO,Broadcom Inc,TFT,2026-07-28,21,377.8926,323.0226,423.3233,369.1,2.38
AVGO,Broadcom Inc,Kronos-base,2026-06-30,1,353.0416,333.1618,365.1556,369.1,-4.35
AVGO,Broadcom Inc,Kronos-base,2026-07-01,2,340.2079,322.0613,359.2068,369.1,-7.83
AVGO,Broadcom Inc,Kronos-base,2026-07-02,3,322.3584,305.5373,342.7283,369.1,-12.66
AVGO,Broadcom Inc,Kronos-base,2026-07-03,4,312.3337,297.3791,326.9231,369.1,-15.38
AVGO,Broadcom Inc,Kronos-base,2026-07-06,5,310.2404,295.6803,322.5502,369.1,-15.95
AVGO,Broadcom Inc,Kronos-base,2026-07-07,6,306.2209,290.0311,316.7818,369.1,-17.04
AVGO,Broadcom Inc,Kronos-base,2026-07-08,7,305.6089,287.6458,323.6323,369.1,-17.2
AVGO,Broadcom Inc,Kronos-base,2026-07-09,8,303.7191,289.1709,322.2583,369.1,-17.71
AVGO,Broadcom Inc,Kronos-base,2026-07-10,9,300.1675,283.8715,313.9409,369.1,-18.68
AVGO,Broadcom Inc,Kronos-base,2026-07-13,10,296.5762,279.4491,310.372,369.1,-19.65
AVGO,Broadcom Inc,Kronos-base,2026-07-14,11,292.2014,273.001,313.0965,369.1,-20.83
AVGO,Broadcom Inc,Kronos-base,2026-07-15,12,289.0404,270.9781,308.0183,369.1,-21.69
AVGO,Broadcom Inc,Kronos-base,2026-07-16,13,284.0672,266.0419,299.3492,369.1,-23.04
AVGO,Broadcom Inc,Kronos-base,2026-07-17,14,278.8903,258.7298,293.6827,369.1,-24.44
AVGO,Broadcom Inc,Kronos-base,2026-07-20,15,275.5163,258.3981,295.2536,369.1,-25.35
AVGO,Broadcom Inc,Kronos-base,2026-07-21,16,270.334,250.9017,288.0708,369.1,-26.76
AVGO,Broadcom Inc,Kronos-base,2026-07-22,17,266.5424,245.6563,286.1359,369.1,-27.79
AVGO,Broadcom Inc,Kronos-base,2026-07-23,18,267.0346,246.4267,290.3862,369.1,-27.65
AVGO,Broadcom Inc,Kronos-base,2026-07-24,19,265.7939,245.5839,289.6664,369.1,-27.99
AVGO,Broadcom Inc,Kronos-base,2026-07-27,20,267.3145,243.5704,287.3431,369.1,-27.58
AVGO,Broadcom Inc,Kronos-base,2026-07-28,21,261.7958,240.2089,285.1344,369.1,-29.07
AVGO,Broadcom Inc,Ensemble,2026-06-30,1,368.4129,352.5894,379.5217,369.1,-0.19
AVGO,Broadcom Inc,Ensemble,2026-07-01,2,367.8778,348.9863,381.9679,369.1,-0.33
AVGO,Broadcom Inc,Ensemble,2026-07-02,3,362.8244,344.3379,383.6805,369.1,-1.7
AVGO,Broadcom Inc,Ensemble,2026-07-03,4,363.3198,340.0758,381.8364,369.1,-1.57
AVGO,Broadcom Inc,Ensemble,2026-07-06,5,364.3214,339.6177,386.0666,369.1,-1.29
AVGO,Broadcom Inc,Ensemble,2026-07-07,6,363.715,335.0252,383.8514,369.1,-1.46
AVGO,Broadcom Inc,Ensemble,2026-07-08,7,366.395,334.2121,392.327,369.1,-0.73
AVGO,Broadcom Inc,Ensemble,2026-07-09,8,362.6896,334.2544,394.2245,369.1,-1.74
AVGO,Broadcom Inc,Ensemble,2026-07-10,9,363.6075,333.5615,389.9343,369.1,-1.49
AVGO,Broadcom Inc,Ensemble,2026-07-13,10,363.2603,330.6621,389.2904,369.1,-1.58
AVGO,Broadcom Inc,Ensemble,2026-07-14,11,363.4366,329.2737,393.6212,369.1,-1.53
AVGO,Broadcom Inc,Ensemble,2026-07-15,12,363.1942,334.0007,391.9695,369.1,-1.6
AVGO,Broadcom Inc,Ensemble,2026-07-16,13,363.2409,325.9667,391.5635,369.1,-1.59
AVGO,Broadcom Inc,Ensemble,2026-07-17,14,363.0831,328.5486,392.3241,369.1,-1.63
AVGO,Broadcom Inc,Ensemble,2026-07-20,15,362.6653,328.9571,392.5979,369.1,-1.74
AVGO,Broadcom Inc,Ensemble,2026-07-21,16,363.1382,326.4054,393.6727,369.1,-1.62
AVGO,Broadcom Inc,Ensemble,2026-07-22,17,361.889,326.8676,396.8831,369.1,-1.95
AVGO,Broadcom Inc,Ensemble,2026-07-23,18,362.8526,327.5644,397.2914,369.1,-1.69
AVGO,Broadcom Inc,Ensemble,2026-07-24,19,364.0866,326.3686,400.5793,369.1,-1.36
AVGO,Broadcom Inc,Ensemble,2026-07-27,20,365.8463,324.3821,397.242,369.1,-0.88
AVGO,Broadcom Inc,Ensemble,2026-07-28,21,367.7001,328.197,401.7497,369.1,-0.38
FXI,iShares China Large-Cap ETF,NHITS,2026-06-30,1,31.7597,31.1635,32.5816,31.77,-0.03
FXI,iShares China Large-Cap ETF,NHITS,2026-07-01,2,31.9266,31.0834,32.785,31.77,0.49
FXI,iShares China Large-Cap ETF,NHITS,2026-07-02,3,32.0675,31.1155,33.0022,31.77,0.94
FXI,iShares China Large-Cap ETF,NHITS,2026-07-03,4,32.2665,31.0522,33.2809,31.77,1.56
FXI,iShares China Large-Cap ETF,NHITS,2026-07-06,5,32.4285,31.099,33.4582,31.77,2.07
FXI,iShares China Large-Cap ETF,NHITS,2026-07-07,6,32.4912,31.1747,33.6767,31.77,2.27
FXI,iShares China Large-Cap ETF,NHITS,2026-07-08,7,32.7481,31.3776,33.7267,31.77,3.08
FXI,iShares China Large-Cap ETF,NHITS,2026-07-09,8,32.845,31.5445,33.8165,31.77,3.38
FXI,iShares China Large-Cap ETF,NHITS,2026-07-10,9,32.8844,31.7622,33.7892,31.77,3.51
FXI,iShares China Large-Cap ETF,NHITS,2026-07-13,10,33.0024,31.9134,33.7402,31.77,3.88
FXI,iShares China Large-Cap ETF,NHITS,2026-07-14,11,33.1247,32.1434,33.8945,31.77,4.26
FXI,iShares China Large-Cap ETF,NHITS,2026-07-15,12,33.2333,32.3001,34.0178,31.77,4.61
FXI,iShares China Large-Cap ETF,NHITS,2026-07-16,13,33.2189,32.3794,34.0546,31.77,4.56
FXI,iShares China Large-Cap ETF,NHITS,2026-07-17,14,33.2119,32.4606,34.1936,31.77,4.54
FXI,iShares China Large-Cap ETF,NHITS,2026-07-20,15,33.2024,32.5341,34.1159,31.77,4.51
FXI,iShares China Large-Cap ETF,NHITS,2026-07-21,16,33.2783,32.5613,34.1203,31.77,4.75
FXI,iShares China Large-Cap ETF,NHITS,2026-07-22,17,33.3494,32.508,34.1893,31.77,4.97
FXI,iShares China Large-Cap ETF,NHITS,2026-07-23,18,33.2644,32.5162,34.1738,31.77,4.7
FXI,iShares China Large-Cap ETF,NHITS,2026-07-24,19,33.1877,32.4439,34.3702,31.77,4.46
FXI,iShares China Large-Cap ETF,NHITS,2026-07-27,20,33.0922,32.2922,34.2731,31.77,4.16
FXI,iShares China Large-Cap ETF,NHITS,2026-07-28,21,33.1253,32.1731,34.4205,31.77,4.27
FXI,iShares China Large-Cap ETF,PatchTST,2026-06-30,1,31.6208,30.8167,32.6176,31.77,-0.47
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-01,2,31.4438,30.8928,33.2659,31.77,-1.03
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-02,3,32.1579,30.8661,33.4366,31.77,1.22
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-03,4,31.4924,30.4199,33.651,31.77,-0.87
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-06,5,32.1389,29.8557,33.7654,31.77,1.16
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-07,6,32.0308,29.9823,33.7141,31.77,0.82
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-08,7,31.0831,30.2506,34.1194,31.77,-2.16
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-09,8,31.3976,30.0885,33.9863,31.77,-1.17
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-10,9,31.2675,30.2295,33.7783,31.77,-1.58
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-13,10,31.3274,30.8727,33.9737,31.77,-1.39
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-14,11,31.9224,30.2656,34.3869,31.77,0.48
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-15,12,31.6962,30.0467,34.512,31.77,-0.23
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-16,13,31.4691,29.8998,34.191,31.77,-0.95
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-17,14,30.966,30.4221,35.0677,31.77,-2.53
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-20,15,31.5628,30.823,34.7204,31.77,-0.65
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-21,16,31.3271,30.5833,34.629,31.77,-1.39
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-22,17,30.8017,30.5768,34.6875,31.77,-3.05
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-23,18,31.5041,30.3747,34.6505,31.77,-0.84
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-24,19,32.2774,30.8871,34.1743,31.77,1.6
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-27,20,31.2502,30.09,35.0119,31.77,-1.64
FXI,iShares China Large-Cap ETF,PatchTST,2026-07-28,21,30.9843,30.2793,34.9365,31.77,-2.47
FXI,iShares China Large-Cap ETF,TFT,2026-06-30,1,32.4007,30.5983,33.2048,31.77,1.99
FXI,iShares China Large-Cap ETF,TFT,2026-07-01,2,32.538,30.5938,33.4729,31.77,2.42
FXI,iShares China Large-Cap ETF,TFT,2026-07-02,3,32.6186,30.5824,33.6384,31.77,2.67
FXI,iShares China Large-Cap ETF,TFT,2026-07-03,4,32.6771,30.5723,33.7523,31.77,2.86
FXI,iShares China Large-Cap ETF,TFT,2026-07-06,5,32.7223,30.5615,33.842,31.77,3.0
FXI,iShares China Large-Cap ETF,TFT,2026-07-07,6,32.7376,30.5271,33.9066,31.77,3.05
FXI,iShares China Large-Cap ETF,TFT,2026-07-08,7,32.733,30.4549,33.9754,31.77,3.03
FXI,iShares China Large-Cap ETF,TFT,2026-07-09,8,32.7316,30.3994,34.0304,31.77,3.03
FXI,iShares China Large-Cap ETF,TFT,2026-07-10,9,32.7389,30.3612,34.0784,31.77,3.05
FXI,iShares China Large-Cap ETF,TFT,2026-07-13,10,32.7583,30.3211,34.1404,31.77,3.11
FXI,iShares China Large-Cap ETF,TFT,2026-07-14,11,32.7823,30.2748,34.2086,31.77,3.19
FXI,iShares China Large-Cap ETF,TFT,2026-07-15,12,32.7922,30.2216,34.2683,31.77,3.22
FXI,iShares China Large-Cap ETF,TFT,2026-07-16,13,32.7815,30.1514,34.3313,31.77,3.18
FXI,iShares China Large-Cap ETF,TFT,2026-07-17,14,32.7672,30.0956,34.3778,31.77,3.14
FXI,iShares China Large-Cap ETF,TFT,2026-07-20,15,32.7576,30.0677,34.396,31.77,3.11
FXI,iShares China Large-Cap ETF,TFT,2026-07-21,16,32.7501,30.0525,34.4008,31.77,3.08
FXI,iShares China Large-Cap ETF,TFT,2026-07-22,17,32.7433,30.0418,34.4012,31.77,3.06
FXI,iShares China Large-Cap ETF,TFT,2026-07-23,18,32.7371,30.0329,34.4005,31.77,3.04
FXI,iShares China Large-Cap ETF,TFT,2026-07-24,19,32.7317,30.0225,34.4014,31.77,3.03
FXI,iShares China Large-Cap ETF,TFT,2026-07-27,20,32.7276,29.996,34.4151,31.77,3.01
FXI,iShares China Large-Cap ETF,TFT,2026-07-28,21,32.7277,29.9169,34.471,31.77,3.01
FXI,iShares China Large-Cap ETF,Kronos-base,2026-06-30,1,32.0588,31.7652,32.4402,31.77,0.91
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-01,2,32.2785,31.8148,32.7576,31.77,1.6
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-02,3,32.7513,32.127,33.2311,31.77,3.09
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-03,4,33.0145,32.0655,33.766,31.77,3.92
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-06,5,33.3602,32.5093,34.1988,31.77,5.01
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-07,6,33.6484,32.8474,34.4385,31.77,5.91
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-08,7,33.8358,32.9967,34.5491,31.77,6.5
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-09,8,33.9904,33.2432,34.8809,31.77,6.99
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-10,9,34.0811,33.2271,34.7414,31.77,7.27
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-13,10,34.1833,33.2159,35.0036,31.77,7.6
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-14,11,34.2678,33.1494,35.4382,31.77,7.86
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-15,12,34.3554,33.3329,35.629,31.77,8.14
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-16,13,34.4187,33.6233,35.7355,31.77,8.34
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-17,14,34.2888,33.4213,35.4283,31.77,7.93
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-20,15,34.0919,33.2838,35.3261,31.77,7.31
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-21,16,34.0734,33.1793,35.2629,31.77,7.25
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-22,17,34.0604,33.3345,35.2298,31.77,7.21
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-23,18,34.1204,33.0306,35.311,31.77,7.4
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-24,19,34.0707,33.2966,35.2526,31.77,7.24
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-27,20,34.1871,33.1878,35.5259,31.77,7.61
FXI,iShares China Large-Cap ETF,Kronos-base,2026-07-28,21,34.0126,32.7736,35.1504,31.77,7.06
FXI,iShares China Large-Cap ETF,Ensemble,2026-06-30,1,32.0062,30.9044,32.8269,31.77,0.74
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-01,2,32.0834,30.9022,33.1717,31.77,0.99
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-02,3,32.3642,30.9257,33.378,31.77,1.87
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-03,4,32.3059,30.7923,33.5965,31.77,1.69
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-06,5,32.552,30.7024,33.7446,31.77,2.46
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-07,6,32.5734,30.7677,33.8391,31.77,2.53
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-08,7,32.4326,30.8723,33.9864,31.77,2.09
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-09,8,32.547,30.8784,34.0288,31.77,2.45
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-10,9,32.5373,30.9569,33.9792,31.77,2.42
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-13,10,32.6009,31.1362,34.058,31.77,2.62
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-14,11,32.7939,31.0321,34.2627,31.77,3.22
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-15,12,32.7815,31.0176,34.3666,31.77,3.18
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-16,13,32.724,31.0004,34.334,31.77,3.0
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-17,14,32.5856,31.1095,34.5761,31.77,2.57
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-20,15,32.7057,31.2036,34.4702,31.77,2.95
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-21,16,32.6662,31.1395,34.4464,31.77,2.82
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-22,17,32.557,31.1313,34.4773,31.77,2.48
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-23,18,32.7033,31.057,34.4704,31.77,2.94
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-24,19,32.8603,31.1766,34.4075,31.77,3.43
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-27,20,32.5958,30.924,34.608,31.77,2.6
FXI,iShares China Large-Cap ETF,Ensemble,2026-07-28,21,32.5274,30.8706,34.6232,31.77,2.38
GOOGL,Alphabet Inc,NHITS,2026-06-30,1,351.1349,341.4838,359.4232,350.195,0.27
GOOGL,Alphabet Inc,NHITS,2026-07-01,2,354.6301,344.609,368.5289,350.195,1.27
GOOGL,Alphabet Inc,NHITS,2026-07-02,3,357.5395,343.624,376.2982,350.195,2.1
GOOGL,Alphabet Inc,NHITS,2026-07-03,4,364.1035,341.7855,378.535,350.195,3.97
GOOGL,Alphabet Inc,NHITS,2026-07-06,5,363.9116,340.4556,387.3073,350.195,3.92
GOOGL,Alphabet Inc,NHITS,2026-07-07,6,365.9694,346.1017,390.3277,350.195,4.5
GOOGL,Alphabet Inc,NHITS,2026-07-08,7,373.3237,348.5059,395.1249,350.195,6.6
GOOGL,Alphabet Inc,NHITS,2026-07-09,8,376.7622,349.6767,400.6158,350.195,7.59
GOOGL,Alphabet Inc,NHITS,2026-07-10,9,380.2115,356.1604,403.8811,350.195,8.57
GOOGL,Alphabet Inc,NHITS,2026-07-13,10,385.5795,363.5254,405.8807,350.195,10.1
GOOGL,Alphabet Inc,NHITS,2026-07-14,11,391.2156,363.1687,413.903,350.195,11.71
GOOGL,Alphabet Inc,NHITS,2026-07-15,12,395.4133,367.7492,415.1022,350.195,12.91
GOOGL,Alphabet Inc,NHITS,2026-07-16,13,395.355,372.7069,417.1185,350.195,12.9
GOOGL,Alphabet Inc,NHITS,2026-07-17,14,396.4262,375.2397,423.1703,350.195,13.2
GOOGL,Alphabet Inc,NHITS,2026-07-20,15,401.0664,377.4384,424.4049,350.195,14.53
GOOGL,Alphabet Inc,NHITS,2026-07-21,16,401.1924,378.1734,427.6631,350.195,14.56
GOOGL,Alphabet Inc,NHITS,2026-07-22,17,405.4247,380.209,429.101,350.195,15.77
GOOGL,Alphabet Inc,NHITS,2026-07-23,18,411.1607,372.4047,432.5714,350.195,17.41
GOOGL,Alphabet Inc,NHITS,2026-07-24,19,410.0254,380.1507,436.3184,350.195,17.08
GOOGL,Alphabet Inc,NHITS,2026-07-27,20,411.7629,374.3934,435.7534,350.195,17.58
GOOGL,Alphabet Inc,NHITS,2026-07-28,21,414.0935,371.009,444.4753,350.195,18.25
GOOGL,Alphabet Inc,PatchTST,2026-06-30,1,351.4251,340.1196,367.2032,350.195,0.35
GOOGL,Alphabet Inc,PatchTST,2026-07-01,2,355.2526,330.0047,367.6207,350.195,1.44
GOOGL,Alphabet Inc,PatchTST,2026-07-02,3,352.4342,335.7853,376.5984,350.195,0.64
GOOGL,Alphabet Inc,PatchTST,2026-07-03,4,353.7272,331.8113,373.973,350.195,1.01
GOOGL,Alphabet Inc,PatchTST,2026-07-06,5,356.6329,328.3034,372.6463,350.195,1.84
GOOGL,Alphabet Inc,PatchTST,2026-07-07,6,352.7236,325.1719,377.9955,350.195,0.72
GOOGL,Alphabet Inc,PatchTST,2026-07-08,7,358.2328,324.4492,386.721,350.195,2.3
GOOGL,Alphabet Inc,PatchTST,2026-07-09,8,355.696,321.4128,387.3893,350.195,1.57
GOOGL,Alphabet Inc,PatchTST,2026-07-10,9,355.0779,318.4062,389.6786,350.195,1.39
GOOGL,Alphabet Inc,PatchTST,2026-07-13,10,352.1708,314.7903,387.4186,350.195,0.56
GOOGL,Alphabet Inc,PatchTST,2026-07-14,11,359.5056,311.6375,393.1169,350.195,2.66
GOOGL,Alphabet Inc,PatchTST,2026-07-15,12,351.4461,307.2224,396.46,350.195,0.36
GOOGL,Alphabet Inc,PatchTST,2026-07-16,13,349.6856,307.9902,396.3542,350.195,-0.15
GOOGL,Alphabet Inc,PatchTST,2026-07-17,14,353.7184,308.5645,396.7867,350.195,1.01
GOOGL,Alphabet Inc,PatchTST,2026-07-20,15,352.5988,309.7093,402.9125,350.195,0.69
GOOGL,Alphabet Inc,PatchTST,2026-07-21,16,357.2314,306.2603,401.488,350.195,2.01
GOOGL,Alphabet Inc,PatchTST,2026-07-22,17,347.3244,300.198,407.371,350.195,-0.82
GOOGL,Alphabet Inc,PatchTST,2026-07-23,18,351.3556,300.0102,414.4174,350.195,0.33
GOOGL,Alphabet Inc,PatchTST,2026-07-24,19,354.5314,300.4096,417.385,350.195,1.24
GOOGL,Alphabet Inc,PatchTST,2026-07-27,20,358.7513,291.3627,423.5683,350.195,2.44
GOOGL,Alphabet Inc,PatchTST,2026-07-28,21,361.1974,298.2306,419.8851,350.195,3.14
GOOGL,Alphabet Inc,TFT,2026-06-30,1,351.0656,337.4453,378.1224,350.195,0.25
GOOGL,Alphabet Inc,TFT,2026-07-01,2,351.6002,333.4934,380.9418,350.195,0.4
GOOGL,Alphabet Inc,TFT,2026-07-02,3,352.4088,330.5205,384.2696,350.195,0.63
GOOGL,Alphabet Inc,TFT,2026-07-03,4,353.1233,328.4169,387.0684,350.195,0.84
GOOGL,Alphabet Inc,TFT,2026-07-06,5,353.788,327.1774,389.4416,350.195,1.03
GOOGL,Alphabet Inc,TFT,2026-07-07,6,354.365,326.28,391.546,350.195,1.19
GOOGL,Alphabet Inc,TFT,2026-07-08,7,354.8637,324.6505,394.6409,350.195,1.33
GOOGL,Alphabet Inc,TFT,2026-07-09,8,355.2917,323.0173,397.4656,350.195,1.46
GOOGL,Alphabet Inc,TFT,2026-07-10,9,355.7033,322.1758,399.0745,350.195,1.57
GOOGL,Alphabet Inc,TFT,2026-07-13,10,356.0615,321.6733,400.1688,350.195,1.68
GOOGL,Alphabet Inc,TFT,2026-07-14,11,356.3722,321.2928,401.0565,350.195,1.76
GOOGL,Alphabet Inc,TFT,2026-07-15,12,356.7051,320.8073,402.2683,350.195,1.86
GOOGL,Alphabet Inc,TFT,2026-07-16,13,357.1318,319.9252,404.4771,350.195,1.98
GOOGL,Alphabet Inc,TFT,2026-07-17,14,357.4417,318.7095,407.2469,350.195,2.07
GOOGL,Alphabet Inc,TFT,2026-07-20,15,357.5481,317.6442,409.7414,350.195,2.1
GOOGL,Alphabet Inc,TFT,2026-07-21,16,357.6593,317.1854,411.4062,350.195,2.13
GOOGL,Alphabet Inc,TFT,2026-07-22,17,357.9247,316.8635,412.6872,350.195,2.21
GOOGL,Alphabet Inc,TFT,2026-07-23,18,358.4889,316.1498,414.2171,350.195,2.37
GOOGL,Alphabet Inc,TFT,2026-07-24,19,359.2108,314.8716,416.2746,350.195,2.57
GOOGL,Alphabet Inc,TFT,2026-07-27,20,360.0309,312.9217,418.9948,350.195,2.81
GOOGL,Alphabet Inc,TFT,2026-07-28,21,360.6759,311.2233,421.294,350.195,2.99
GOOGL,Alphabet Inc,Kronos-base,2026-06-30,1,261.0474,201.9496,343.7637,350.195,-25.46
GOOGL,Alphabet Inc,Kronos-base,2026-07-01,2,218.6025,170.3859,320.7884,350.195,-37.58
GOOGL,Alphabet Inc,Kronos-base,2026-07-02,3,196.729,163.5469,250.8511,350.195,-43.82
GOOGL,Alphabet Inc,Kronos-base,2026-07-03,4,194.494,159.2628,247.9074,350.195,-44.46
GOOGL,Alphabet Inc,Kronos-base,2026-07-06,5,191.1444,159.6796,234.5086,350.195,-45.42
GOOGL,Alphabet Inc,Kronos-base,2026-07-07,6,193.896,163.796,235.3609,350.195,-44.63
GOOGL,Alphabet Inc,Kronos-base,2026-07-08,7,196.0644,166.8481,239.9833,350.195,-44.01
GOOGL,Alphabet Inc,Kronos-base,2026-07-09,8,194.4652,167.5676,231.6581,350.195,-44.47
GOOGL,Alphabet Inc,Kronos-base,2026-07-10,9,196.991,170.0231,231.2777,350.195,-43.75
GOOGL,Alphabet Inc,Kronos-base,2026-07-13,10,198.4708,172.0675,233.4856,350.195,-43.33
GOOGL,Alphabet Inc,Kronos-base,2026-07-14,11,197.1783,175.8,227.7104,350.195,-43.69
GOOGL,Alphabet Inc,Kronos-base,2026-07-15,12,196.0475,181.728,224.68,350.195,-44.02
GOOGL,Alphabet Inc,Kronos-base,2026-07-16,13,193.0382,171.0705,220.2361,350.195,-44.88
GOOGL,Alphabet Inc,Kronos-base,2026-07-17,14,191.464,171.6556,221.911,350.195,-45.33
GOOGL,Alphabet Inc,Kronos-base,2026-07-20,15,188.8056,169.9913,215.6655,350.195,-46.09
GOOGL,Alphabet Inc,Kronos-base,2026-07-21,16,189.2189,169.4313,211.2445,350.195,-45.97
GOOGL,Alphabet Inc,Kronos-base,2026-07-22,17,189.2663,176.8232,203.3512,350.195,-45.95
GOOGL,Alphabet Inc,Kronos-base,2026-07-23,18,188.5775,172.2372,204.4436,350.195,-46.15
GOOGL,Alphabet Inc,Kronos-base,2026-07-24,19,190.7966,175.9112,205.8316,350.195,-45.52
GOOGL,Alphabet Inc,Kronos-base,2026-07-27,20,190.8075,179.7521,201.1321,350.195,-45.51
GOOGL,Alphabet Inc,Kronos-base,2026-07-28,21,189.4753,178.582,201.6966,350.195,-45.89
GOOGL,Alphabet Inc,Ensemble,2026-06-30,1,338.2776,319.9754,364.4584,350.195,-3.4
GOOGL,Alphabet Inc,Ensemble,2026-07-01,2,334.5682,311.7475,364.3754,350.195,-4.46
GOOGL,Alphabet Inc,Ensemble,2026-07-02,3,331.3957,311.8111,360.3231,350.195,-5.37
GOOGL,Alphabet Inc,Ensemble,2026-07-03,4,333.4213,308.8074,360.2466,350.195,-4.79
GOOGL,Alphabet Inc,Ensemble,2026-07-06,5,334.0713,306.9863,360.7315,350.195,-4.6
GOOGL,Alphabet Inc,Ensemble,2026-07-07,6,333.7743,307.7389,364.0344,350.195,-4.69
GOOGL,Alphabet Inc,Ensemble,2026-07-08,7,338.0663,308.1564,369.7701,350.195,-3.46
GOOGL,Alphabet Inc,Ensemble,2026-07-09,8,337.9511,307.1031,370.9345,350.195,-3.5
GOOGL,Alphabet Inc,Ensemble,2026-07-10,9,339.1006,307.8938,372.9301,350.195,-3.17
GOOGL,Alphabet Inc,Ensemble,2026-07-13,10,339.7861,308.7251,373.2446,350.195,-2.97
GOOGL,Alphabet Inc,Ensemble,2026-07-14,11,343.7257,307.969,376.7313,350.195,-1.85
GOOGL,Alphabet Inc,Ensemble,2026-07-15,12,341.9156,308.3527,378.0781,350.195,-2.36
GOOGL,Alphabet Inc,Ensemble,2026-07-16,13,340.9543,308.1744,378.4686,350.195,-2.64
GOOGL,Alphabet Inc,Ensemble,2026-07-17,14,342.4991,308.8271,381.1205,350.195,-2.2
GOOGL,Alphabet Inc,Ensemble,2026-07-20,15,342.9654,309.3059,383.3036,350.195,-2.06
GOOGL,Alphabet Inc,Ensemble,2026-07-21,16,344.7103,308.096,383.4274,350.195,-1.57
GOOGL,Alphabet Inc,Ensemble,2026-07-22,17,342.414,307.4855,385.0462,350.195,-2.22
GOOGL,Alphabet Inc,Ensemble,2026-07-23,18,345.369,304.5432,388.957,350.195,-1.38
GOOGL,Alphabet Inc,Ensemble,2026-07-24,19,346.6807,306.9282,391.6801,350.195,-1.0
GOOGL,Alphabet Inc,Ensemble,2026-07-27,20,348.8176,302.3231,393.6891,350.195,-0.39
GOOGL,Alphabet Inc,Ensemble,2026-07-28,21,350.252,303.2648,395.322,350.195,0.02
MELI,MercadoLibre Inc,NHITS,2026-06-30,1,1719.2329,1685.5073,1751.1768,1719.0701,0.01
MELI,MercadoLibre Inc,NHITS,2026-07-01,2,1722.6884,1675.0264,1762.7336,1719.0701,0.21
MELI,MercadoLibre Inc,NHITS,2026-07-02,3,1707.4539,1688.2313,1775.2939,1719.0701,-0.68
MELI,MercadoLibre Inc,NHITS,2026-07-03,4,1702.2502,1665.245,1775.2526,1719.0701,-0.98
MELI,MercadoLibre Inc,NHITS,2026-07-06,5,1715.7313,1672.202,1782.0566,1719.0701,-0.19
